,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,date,time,year,day1ofyear,dayofyear,hour,weekday,day,time_diff
20344,New Years Day,265.94,0.0,0.0,90,Haze,haze,2016-01-01 00:00:00,1513,2016-01-01,00:00:00,2016,2016-01-01,0,0.0,4,1185,3600.0
20345,New Years Day,265.94,0.0,0.0,90,Snow,light snow,2016-01-01 00:00:00,1513,2016-01-01,00:00:00,2016,2016-01-01,0,0.0,4,1185,0.0
20399,None,259.25,0.0,0.0,90,Mist,mist,2016-01-04 07:00:00,6234,2016-01-04,07:00:00,2016,2016-01-01,3,7.0,0,1188,3600.0
20400,None,259.25,0.0,0.0,90,Fog,fog,2016-01-04 07:00:00,6234,2016-01-04,07:00:00,2016,2016-01-01,3,7.0,0,1188,0.0
20401,None,258.93,0.0,0.0,1,Fog,fog,2016-01-04 08:00:00,5670,2016-01-04,08:00:00,2016,2016-01-01,3,8.0,0,1188,3600.0
20402,None,258.93,0.0,0.0,1,Mist,mist,2016-01-04 08:00:00,5670,2016-01-04,08:00:00,2016,2016-01-01,3,8.0,0,1188,0.0
20403,None,261.23,0.0,0.0,75,Fog,fog,2016-01-04 09:00:00,4637,2016-01-04,09:00:00,2016,2016-01-01,3,9.0,0,1189,3600.0
20404,None,261.23,0.0,0.0,75,Mist,mist,2016-01-04 09:00:00,4637,2016-01-04,09:00:00,2016,2016-01-01,3,9.0,0,1189,0.0
20405,None,261.23,0.0,0.0,75,Snow,light snow,2016-01-04 09:00:00,4637,2016-01-04,09:00:00,2016,2016-01-01,3,9.0,0,1189,0.0
20406,None,263.24,0.0,0.0,1,Mist,mist,2016-01-04 10:00:00,4057,2016-01-04,10:00:00,2016,2016-01-01,3,10.0,0,1189,3600.0
20407,None,263.24,0.0,0.0,1,Snow,light snow,2016-01-04 10:00:00,4057,2016-01-04,10:00:00,2016,2016-01-01,3,10.0,0,1189,0.0
20445,None,273.26,0.0,0.0,90,Haze,haze,2016-01-06 17:00:00,6071,2016-01-06,17:00:00,2016,2016-01-01,5,17.0,2,1191,7200.0
20446,None,273.26,0.0,0.0,90,Snow,light snow,2016-01-06 17:00:00,6071,2016-01-06,17:00:00,2016,2016-01-01,5,17.0,2,1191,0.0
20447,None,272.65,0.0,0.0,90,Snow,light snow,2016-01-06 19:00:00,2815,2016-01-06,19:00:00,2016,2016-01-01,5,19.0,2,1191,7200.0
20448,None,272.65,0.0,0.0,90,Mist,mist,2016-01-06 19:00:00,2815,2016-01-06,19:00:00,2016,2016-01-01,5,19.0,2,1191,0.0
20449,None,272.47,0.0,0.25,90,Snow,light snow,2016-01-06 21:00:00,2077,2016-01-06,21:00:00,2016,2016-01-01,5,21.0,2,1191,7200.0
20450,None,272.47,0.0,0.25,90,Mist,mist,2016-01-06 21:00:00,2077,2016-01-06,21:00:00,2016,2016-01-01,5,21.0,2,1191,0.0
20451,None,272.39,0.0,0.0,90,Snow,light snow,2016-01-06 23:00:00,926,2016-01-06,23:00:00,2016,2016-01-01,5,23.0,2,1191,7200.0
20452,None,272.39,0.0,0.0,90,Mist,mist,2016-01-06 23:00:00,926,2016-01-06,23:00:00,2016,2016-01-01,5,23.0,2,1191,0.0
20453,None,272.39,0.0,0.0,90,Rain,light rain,2016-01-06 23:00:00,926,2016-01-06,23:00:00,2016,2016-01-01,5,23.0,2,1191,0.0
20454,None,272.54,0.0,0.0,75,Mist,mist,2016-01-07 00:00:00,558,2016-01-07,00:00:00,2016,2016-01-01,6,0.0,3,1191,3600.0
20455,None,272.54,0.0,0.0,75,Snow,light snow,2016-01-07 00:00:00,558,2016-01-07,00:00:00,2016,2016-01-01,6,0.0,3,1191,0.0
20456,None,272.49,0.0,0.0,75,Mist,mist,2016-01-07 01:00:00,323,2016-01-07,01:00:00,2016,2016-01-01,6,1.0,3,1191,3600.0
20457,None,272.49,0.0,0.0,75,Snow,light snow,2016-01-07 01:00:00,323,2016-01-07,01:00:00,2016,2016-01-01,6,1.0,3,1191,0.0
20458,None,272.54,0.0,0.0,40,Mist,mist,2016-01-07 02:00:00,315,2016-01-07,02:00:00,2016,2016-01-01,6,2.0,3,1191,3600.0
20459,None,272.54,0.0,0.0,40,Snow,light snow,2016-01-07 02:00:00,315,2016-01-07,02:00:00,2016,2016-01-01,6,2.0,3,1191,0.0
20460,None,272.49,0.0,0.0,90,Mist,mist,2016-01-07 03:00:00,524,2016-01-07,03:00:00,2016,2016-01-01,6,3.0,3,1191,3600.0
20461,None,272.49,0.0,0.0,90,Snow,light snow,2016-01-07 03:00:00,524,2016-01-07,03:00:00,2016,2016-01-01,6,3.0,3,1191,0.0
20462,None,272.49,0.0,0.0,90,Snow,light snow,2016-01-07 04:00:00,1081,2016-01-07,04:00:00,2016,2016-01-01,6,4.0,3,1191,3600.0
20463,None,272.49,0.0,0.0,90,Mist,mist,2016-01-07 04:00:00,1081,2016-01-07,04:00:00,2016,2016-01-01,6,4.0,3,1191,0.0
20464,None,272.54,0.0,0.0,90,Mist,mist,2016-01-07 05:00:00,2842,2016-01-07,05:00:00,2016,2016-01-01,6,5.0,3,1191,3600.0
20465,None,272.54,0.0,0.0,90,Snow,light snow,2016-01-07 05:00:00,2842,2016-01-07,05:00:00,2016,2016-01-01,6,5.0,3,1191,0.0
20466,None,272.59,0.0,0.0,90,Mist,mist,2016-01-07 07:00:00,6270,2016-01-07,07:00:00,2016,2016-01-01,6,7.0,3,1191,7200.0
20467,None,272.59,0.0,0.0,90,Snow,light snow,2016-01-07 07:00:00,6270,2016-01-07,07:00:00,2016,2016-01-01,6,7.0,3,1191,0.0
20468,None,272.68,0.0,0.0,90,Mist,mist,2016-01-07 09:00:00,4839,2016-01-07,09:00:00,2016,2016-01-01,6,9.0,3,1192,7200.0
20469,None,272.68,0.0,0.0,90,Rain,light rain,2016-01-07 09:00:00,4839,2016-01-07,09:00:00,2016,2016-01-01,6,9.0,3,1192,0.0
20470,None,272.68,0.0,0.0,90,Snow,light snow,2016-01-07 09:00:00,4839,2016-01-07,09:00:00,2016,2016-01-01,6,9.0,3,1192,0.0
20471,None,273.35,0.0,0.0,90,Mist,mist,2016-01-07 11:00:00,4517,2016-01-07,11:00:00,2016,2016-01-01,6,11.0,3,1192,7200.0
20472,None,273.35,0.0,0.0,90,Snow,light snow,2016-01-07 11:00:00,4517,2016-01-07,11:00:00,2016,2016-01-01,6,11.0,3,1192,0.0
20473,None,273.74,0.0,0.06,90,Snow,light snow,2016-01-07 12:00:00,4879,2016-01-07,12:00:00,2016,2016-01-01,6,12.0,3,1192,3600.0
20474,None,273.74,0.0,0.06,90,Mist,mist,2016-01-07 12:00:00,4879,2016-01-07,12:00:00,2016,2016-01-01,6,12.0,3,1192,0.0
20475,None,273.74,0.0,0.0,90,Mist,mist,2016-01-07 13:00:00,4738,2016-01-07,13:00:00,2016,2016-01-01,6,13.0,3,1192,3600.0
20476,None,273.74,0.0,0.0,90,Snow,light snow,2016-01-07 13:00:00,4738,2016-01-07,13:00:00,2016,2016-01-01,6,13.0,3,1192,0.0
20477,None,273.8,0.0,0.06,90,Snow,light snow,2016-01-07 15:00:00,5811,2016-01-07,15:00:00,2016,2016-01-01,6,15.0,3,1192,7200.0
20478,None,273.8,0.0,0.06,90,Mist,mist,2016-01-07 15:00:00,5811,2016-01-07,15:00:00,2016,2016-01-01,6,15.0,3,1192,0.0
20479,None,273.74,0.0,0.13,90,Snow,light snow,2016-01-07 16:00:00,6438,2016-01-07,16:00:00,2016,2016-01-01,6,16.0,3,1192,3600.0
20480,None,273.74,0.0,0.13,90,Mist,mist,2016-01-07 16:00:00,6438,2016-01-07,16:00:00,2016,2016-01-01,6,16.0,3,1192,0.0
20481,None,273.68,0.0,0.0,90,Mist,mist,2016-01-07 19:00:00,3099,2016-01-07,19:00:00,2016,2016-01-01,6,19.0,3,1192,10800.0
20482,None,273.68,0.0,0.0,90,Snow,light snow,2016-01-07 19:00:00,3099,2016-01-07,19:00:00,2016,2016-01-01,6,19.0,3,1192,0.0
20484,None,273.52,0.0,0.1,90,Snow,light snow,2016-01-07 23:00:00,1241,2016-01-07,23:00:00,2016,2016-01-01,6,23.0,3,1192,7200.0
20485,None,273.52,0.0,0.1,90,Mist,mist,2016-01-07 23:00:00,1241,2016-01-07,23:00:00,2016,2016-01-01,6,23.0,3,1192,0.0
20486,None,273.35,0.0,0.06,75,Snow,snow,2016-01-08 00:00:00,628,2016-01-08,00:00:00,2016,2016-01-01,7,0.0,4,1192,3600.0
20487,None,273.35,0.0,0.06,75,Mist,mist,2016-01-08 00:00:00,628,2016-01-08,00:00:00,2016,2016-01-01,7,0.0,4,1192,0.0
20488,None,273.35,0.0,0.06,75,Fog,fog,2016-01-08 00:00:00,628,2016-01-08,00:00:00,2016,2016-01-01,7,0.0,4,1192,0.0
20489,None,273.35,0.0,0.06,75,Rain,light rain,2016-01-08 00:00:00,628,2016-01-08,00:00:00,2016,2016-01-01,7,0.0,4,1192,0.0
20490,None,273.28,0.0,0.17,90,Snow,light snow,2016-01-08 01:00:00,359,2016-01-08,01:00:00,2016,2016-01-01,7,1.0,4,1192,3600.0
20491,None,273.28,0.0,0.17,90,Mist,mist,2016-01-08 01:00:00,359,2016-01-08,01:00:00,2016,2016-01-01,7,1.0,4,1192,0.0
20492,None,273.28,0.0,0.17,90,Rain,light rain,2016-01-08 01:00:00,359,2016-01-08,01:00:00,2016,2016-01-01,7,1.0,4,1192,0.0
20493,None,273.22,0.0,0.08,90,Snow,light snow,2016-01-08 03:00:00,401,2016-01-08,03:00:00,2016,2016-01-01,7,3.0,4,1192,7200.0
20494,None,273.22,0.0,0.08,90,Mist,mist,2016-01-08 03:00:00,401,2016-01-08,03:00:00,2016,2016-01-01,7,3.0,4,1192,0.0
20495,None,273.02,0.0,0.0,90,Snow,light snow,2016-01-08 04:00:00,815,2016-01-08,04:00:00,2016,2016-01-01,7,4.0,4,1192,3600.0
20496,None,273.02,0.0,0.0,90,Mist,mist,2016-01-08 04:00:00,815,2016-01-08,04:00:00,2016,2016-01-01,7,4.0,4,1192,0.0
20497,None,273.08,0.0,0.0,90,Snow,light snow,2016-01-08 05:00:00,2547,2016-01-08,05:00:00,2016,2016-01-01,7,5.0,4,1192,3600.0
20498,None,273.08,0.0,0.0,90,Mist,mist,2016-01-08 05:00:00,2547,2016-01-08,05:00:00,2016,2016-01-01,7,5.0,4,1192,0.0
20499,None,272.91,0.0,0.0,90,Mist,mist,2016-01-08 07:00:00,5960,2016-01-08,07:00:00,2016,2016-01-01,7,7.0,4,1192,7200.0
20500,None,272.91,0.0,0.0,90,Snow,light snow,2016-01-08 07:00:00,5960,2016-01-08,07:00:00,2016,2016-01-01,7,7.0,4,1192,0.0
20501,None,272.98,0.0,0.0,90,Mist,mist,2016-01-08 09:00:00,4749,2016-01-08,09:00:00,2016,2016-01-01,7,9.0,4,1193,7200.0
20502,None,272.98,0.0,0.0,90,Snow,light snow,2016-01-08 09:00:00,4749,2016-01-08,09:00:00,2016,2016-01-01,7,9.0,4,1193,0.0
20503,None,273.71,0.0,0.0,90,Mist,mist,2016-01-08 10:00:00,4428,2016-01-08,10:00:00,2016,2016-01-01,7,10.0,4,1193,3600.0
20504,None,273.71,0.0,0.0,90,Snow,light snow,2016-01-08 10:00:00,4428,2016-01-08,10:00:00,2016,2016-01-01,7,10.0,4,1193,0.0
20505,None,273.92,0.0,0.0,90,Mist,mist,2016-01-08 12:00:00,4879,2016-01-08,12:00:00,2016,2016-01-01,7,12.0,4,1193,7200.0
20506,None,273.92,0.0,0.0,90,Snow,light snow,2016-01-08 12:00:00,4879,2016-01-08,12:00:00,2016,2016-01-01,7,12.0,4,1193,0.0
20507,None,273.8,0.0,0.25,90,Snow,light snow,2016-01-08 13:00:00,4933,2016-01-08,13:00:00,2016,2016-01-01,7,13.0,4,1193,3600.0
20508,None,273.8,0.0,0.25,90,Mist,mist,2016-01-08 13:00:00,4933,2016-01-08,13:00:00,2016,2016-01-01,7,13.0,4,1193,0.0
20509,None,273.67,0.0,0.13,90,Snow,light snow,2016-01-08 15:00:00,5548,2016-01-08,15:00:00,2016,2016-01-01,7,15.0,4,1193,7200.0
20510,None,273.67,0.0,0.13,90,Mist,mist,2016-01-08 15:00:00,5548,2016-01-08,15:00:00,2016,2016-01-01,7,15.0,4,1193,0.0
20511,None,272.56,0.0,0.0,90,Snow,light snow,2016-01-08 17:00:00,5982,2016-01-08,17:00:00,2016,2016-01-01,7,17.0,4,1193,7200.0
20512,None,272.56,0.0,0.0,90,Mist,mist,2016-01-08 17:00:00,5982,2016-01-08,17:00:00,2016,2016-01-01,7,17.0,4,1193,0.0
20513,None,271.33,0.0,0.0,90,Snow,light snow,2016-01-08 19:00:00,3233,2016-01-08,19:00:00,2016,2016-01-01,7,19.0,4,1193,7200.0
20514,None,271.33,0.0,0.0,90,Mist,mist,2016-01-08 19:00:00,3233,2016-01-08,19:00:00,2016,2016-01-01,7,19.0,4,1193,0.0
20515,None,270.15,0.0,0.0,90,Snow,light snow,2016-01-08 21:00:00,2506,2016-01-08,21:00:00,2016,2016-01-01,7,21.0,4,1193,7200.0
20516,None,270.15,0.0,0.0,90,Mist,mist,2016-01-08 21:00:00,2506,2016-01-08,21:00:00,2016,2016-01-01,7,21.0,4,1193,0.0
20517,None,270.15,0.0,0.0,90,Haze,haze,2016-01-08 21:00:00,2506,2016-01-08,21:00:00,2016,2016-01-01,7,21.0,4,1193,0.0
20526,None,258.99,0.0,0.0,90,Snow,light snow,2016-01-09 12:00:00,4984,2016-01-09,12:00:00,2016,2016-01-01,8,12.0,5,1194,7200.0
20527,None,258.99,0.0,0.0,90,Haze,haze,2016-01-09 12:00:00,4984,2016-01-09,12:00:00,2016,2016-01-01,8,12.0,5,1194,0.0
20528,None,258.99,0.0,0.0,90,Mist,mist,2016-01-09 12:00:00,4984,2016-01-09,12:00:00,2016,2016-01-01,8,12.0,5,1194,0.0
20529,None,258.46,0.0,0.0,90,Snow,light snow,2016-01-09 14:00:00,4570,2016-01-09,14:00:00,2016,2016-01-01,8,14.0,5,1194,7200.0
20530,None,258.46,0.0,0.0,90,Haze,haze,2016-01-09 14:00:00,4570,2016-01-09,14:00:00,2016,2016-01-01,8,14.0,5,1194,0.0
20551,None,248.22,0.0,0.0,90,Mist,mist,2016-01-11 01:00:00,269,2016-01-11,01:00:00,2016,2016-01-01,10,1.0,0,1195,3600.0
20552,None,248.22,0.0,0.0,90,Snow,light snow,2016-01-11 01:00:00,269,2016-01-11,01:00:00,2016,2016-01-01,10,1.0,0,1195,0.0
20553,None,248.51,0.0,0.0,1,Mist,mist,2016-01-11 03:00:00,284,2016-01-11,03:00:00,2016,2016-01-01,10,3.0,0,1195,7200.0
20554,None,248.51,0.0,0.0,1,Haze,haze,2016-01-11 03:00:00,284,2016-01-11,03:00:00,2016,2016-01-01,10,3.0,0,1195,0.0
20555,None,248.51,0.0,0.0,1,Snow,light snow,2016-01-11 03:00:00,284,2016-01-11,03:00:00,2016,2016-01-01,10,3.0,0,1195,0.0
20557,None,248.42,0.0,0.0,1,Snow,light snow,2016-01-11 06:00:00,4873,2016-01-11,06:00:00,2016,2016-01-01,10,6.0,0,1195,7200.0
20558,None,248.42,0.0,0.0,1,Haze,haze,2016-01-11 06:00:00,4873,2016-01-11,06:00:00,2016,2016-01-01,10,6.0,0,1195,0.0
20559,None,248.61,0.0,0.0,75,Haze,haze,2016-01-11 08:00:00,5494,2016-01-11,08:00:00,2016,2016-01-01,10,8.0,0,1195,7200.0
20560,None,248.61,0.0,0.0,75,Snow,light snow,2016-01-11 08:00:00,5494,2016-01-11,08:00:00,2016,2016-01-01,10,8.0,0,1195,0.0
20561,None,250.99,0.0,0.0,40,Haze,haze,2016-01-11 10:00:00,3921,2016-01-11,10:00:00,2016,2016-01-01,10,10.0,0,1196,7200.0
20562,None,250.99,0.0,0.0,40,Mist,mist,2016-01-11 10:00:00,3921,2016-01-11,10:00:00,2016,2016-01-01,10,10.0,0,1196,0.0
20563,None,250.99,0.0,0.0,40,Snow,light snow,2016-01-11 10:00:00,3921,2016-01-11,10:00:00,2016,2016-01-01,10,10.0,0,1196,0.0
20566,None,257.75,0.0,0.0,90,Haze,haze,2016-01-11 15:00:00,5540,2016-01-11,15:00:00,2016,2016-01-01,10,15.0,0,1196,7200.0
20567,None,257.75,0.0,0.0,90,Mist,mist,2016-01-11 15:00:00,5540,2016-01-11,15:00:00,2016,2016-01-01,10,15.0,0,1196,0.0
20571,None,256.65,0.0,0.0,90,Haze,haze,2016-01-11 22:00:00,1215,2016-01-11,22:00:00,2016,2016-01-01,10,22.0,0,1196,3600.0
20572,None,256.65,0.0,0.0,90,Snow,light snow,2016-01-11 22:00:00,1215,2016-01-11,22:00:00,2016,2016-01-01,10,22.0,0,1196,0.0
20573,None,256.36,0.0,0.0,20,Snow,light snow,2016-01-12 00:00:00,484,2016-01-12,00:00:00,2016,2016-01-01,11,0.0,1,1196,7200.0
20574,None,256.36,0.0,0.0,20,Haze,haze,2016-01-12 00:00:00,484,2016-01-12,00:00:00,2016,2016-01-01,11,0.0,1,1196,0.0
20594,None,258.14,0.0,0.0,90,Snow,light snow,2016-01-13 10:00:00,4222,2016-01-13,10:00:00,2016,2016-01-01,12,10.0,2,1198,7200.0
20595,None,258.14,0.0,0.0,90,Haze,haze,2016-01-13 10:00:00,4222,2016-01-13,10:00:00,2016,2016-01-01,12,10.0,2,1198,0.0
20601,None,263.22,0.0,0.0,75,Haze,haze,2016-01-13 22:00:00,1587,2016-01-13,22:00:00,2016,2016-01-01,12,22.0,2,1198,7200.0
20602,None,263.22,0.0,0.0,75,Mist,mist,2016-01-13 22:00:00,1587,2016-01-13,22:00:00,2016,2016-01-01,12,22.0,2,1198,0.0
20603,None,263.08,0.0,0.0,1,Haze,haze,2016-01-13 23:00:00,1049,2016-01-13,23:00:00,2016,2016-01-01,12,23.0,2,1198,3600.0
20604,None,263.08,0.0,0.0,1,Mist,mist,2016-01-13 23:00:00,1049,2016-01-13,23:00:00,2016,2016-01-01,12,23.0,2,1198,0.0
20605,None,264.22,0.0,0.0,40,Mist,mist,2016-01-14 01:00:00,351,2016-01-14,01:00:00,2016,2016-01-01,13,1.0,3,1198,7200.0
20606,None,264.22,0.0,0.0,40,Haze,haze,2016-01-14 01:00:00,351,2016-01-14,01:00:00,2016,2016-01-01,13,1.0,3,1198,0.0
20607,None,265.08,0.0,0.0,75,Haze,haze,2016-01-14 04:00:00,835,2016-01-14,04:00:00,2016,2016-01-01,13,4.0,3,1198,10800.0
20608,None,265.08,0.0,0.0,75,Mist,mist,2016-01-14 04:00:00,835,2016-01-14,04:00:00,2016,2016-01-01,13,4.0,3,1198,0.0
20610,None,265.65,0.0,0.0,40,Haze,haze,2016-01-14 08:00:00,5714,2016-01-14,08:00:00,2016,2016-01-01,13,8.0,3,1198,7200.0
20611,None,265.65,0.0,0.0,40,Mist,mist,2016-01-14 08:00:00,5714,2016-01-14,08:00:00,2016,2016-01-01,13,8.0,3,1198,0.0
20612,None,266.08,0.0,0.0,90,Haze,haze,2016-01-14 10:00:00,4297,2016-01-14,10:00:00,2016,2016-01-01,13,10.0,3,1199,7200.0
20613,None,266.08,0.0,0.0,90,Mist,mist,2016-01-14 10:00:00,4297,2016-01-14,10:00:00,2016,2016-01-01,13,10.0,3,1199,0.0
20614,None,268.08,0.0,0.0,90,Haze,haze,2016-01-14 12:00:00,4754,2016-01-14,12:00:00,2016,2016-01-01,13,12.0,3,1199,7200.0
20615,None,268.08,0.0,0.0,90,Mist,mist,2016-01-14 12:00:00,4754,2016-01-14,12:00:00,2016,2016-01-01,13,12.0,3,1199,0.0
20616,None,269.51,0.0,0.0,90,Mist,mist,2016-01-14 14:00:00,5462,2016-01-14,14:00:00,2016,2016-01-01,13,14.0,3,1199,7200.0
20617,None,269.51,0.0,0.0,90,Haze,haze,2016-01-14 14:00:00,5462,2016-01-14,14:00:00,2016,2016-01-01,13,14.0,3,1199,0.0
20618,None,269.58,0.0,0.0,90,Haze,haze,2016-01-14 16:00:00,6713,2016-01-14,16:00:00,2016,2016-01-01,13,16.0,3,1199,7200.0
20619,None,269.58,0.0,0.0,90,Mist,mist,2016-01-14 16:00:00,6713,2016-01-14,16:00:00,2016,2016-01-01,13,16.0,3,1199,0.0
20620,None,269.15,0.0,0.0,90,Mist,mist,2016-01-14 18:00:00,4437,2016-01-14,18:00:00,2016,2016-01-01,13,18.0,3,1199,7200.0
20621,None,269.15,0.0,0.0,90,Haze,haze,2016-01-14 18:00:00,4437,2016-01-14,18:00:00,2016,2016-01-01,13,18.0,3,1199,0.0
20622,None,269.22,0.0,0.0,90,Mist,mist,2016-01-14 20:00:00,2826,2016-01-14,20:00:00,2016,2016-01-01,13,20.0,3,1199,7200.0
20623,None,269.22,0.0,0.0,90,Haze,haze,2016-01-14 20:00:00,2826,2016-01-14,20:00:00,2016,2016-01-01,13,20.0,3,1199,0.0
20624,None,268.94,0.0,0.0,75,Mist,mist,2016-01-14 22:00:00,1871,2016-01-14,22:00:00,2016,2016-01-01,13,22.0,3,1199,7200.0
20625,None,268.94,0.0,0.0,75,Haze,haze,2016-01-14 22:00:00,1871,2016-01-14,22:00:00,2016,2016-01-01,13,22.0,3,1199,0.0
20626,None,268.58,0.0,0.0,90,Mist,mist,2016-01-15 00:00:00,753,2016-01-15,00:00:00,2016,2016-01-01,14,0.0,4,1199,7200.0
20627,None,268.58,0.0,0.0,90,Haze,haze,2016-01-15 00:00:00,753,2016-01-15,00:00:00,2016,2016-01-01,14,0.0,4,1199,0.0
20628,None,268.58,0.0,0.0,90,Snow,light snow,2016-01-15 00:00:00,753,2016-01-15,00:00:00,2016,2016-01-01,14,0.0,4,1199,0.0
20630,None,267.58,0.0,0.0,90,Mist,mist,2016-01-15 04:00:00,829,2016-01-15,04:00:00,2016,2016-01-01,14,4.0,4,1199,10800.0
20631,None,267.58,0.0,0.0,90,Haze,haze,2016-01-15 04:00:00,829,2016-01-15,04:00:00,2016,2016-01-01,14,4.0,4,1199,0.0
20632,None,267.58,0.0,0.0,90,Snow,light snow,2016-01-15 04:00:00,829,2016-01-15,04:00:00,2016,2016-01-01,14,4.0,4,1199,0.0
20633,None,267.22,0.0,0.0,90,Mist,mist,2016-01-15 06:00:00,5394,2016-01-15,06:00:00,2016,2016-01-01,14,6.0,4,1199,7200.0
20634,None,267.22,0.0,0.0,90,Snow,light snow,2016-01-15 06:00:00,5394,2016-01-15,06:00:00,2016,2016-01-01,14,6.0,4,1199,0.0
20635,None,267.01,0.0,0.0,90,Mist,mist,2016-01-15 08:00:00,5502,2016-01-15,08:00:00,2016,2016-01-01,14,8.0,4,1199,7200.0
20636,None,267.01,0.0,0.0,90,Snow,light snow,2016-01-15 08:00:00,5502,2016-01-15,08:00:00,2016,2016-01-01,14,8.0,4,1199,0.0
20653,None,255.35,0.0,0.0,90,Snow,light snow,2016-01-16 11:00:00,4207,2016-01-16,11:00:00,2016,2016-01-01,15,11.0,5,1201,3600.0
20654,None,255.35,0.0,0.0,90,Haze,haze,2016-01-16 11:00:00,4207,2016-01-16,11:00:00,2016,2016-01-01,15,11.0,5,1201,0.0
20655,None,255.51,0.0,0.0,90,Snow,light snow,2016-01-16 12:00:00,4601,2016-01-16,12:00:00,2016,2016-01-01,15,12.0,5,1201,3600.0
20656,None,255.51,0.0,0.0,90,Haze,haze,2016-01-16 12:00:00,4601,2016-01-16,12:00:00,2016,2016-01-01,15,12.0,5,1201,0.0
20708,None,260.5,0.0,0.0,90,Snow,light snow,2016-01-20 02:00:00,254,2016-01-20,02:00:00,2016,2016-01-01,19,2.0,2,1204,3600.0
20709,None,260.5,0.0,0.0,90,Mist,mist,2016-01-20 02:00:00,254,2016-01-20,02:00:00,2016,2016-01-01,19,2.0,2,1204,0.0
20710,None,260.48,0.0,0.0,90,Snow,light snow,2016-01-20 03:00:00,345,2016-01-20,03:00:00,2016,2016-01-01,19,3.0,2,1204,3600.0
20711,None,260.48,0.0,0.0,90,Mist,mist,2016-01-20 03:00:00,345,2016-01-20,03:00:00,2016,2016-01-01,19,3.0,2,1204,0.0
20713,None,261.82,0.0,0.0,90,Snow,light snow,2016-01-20 07:00:00,5705,2016-01-20,07:00:00,2016,2016-01-01,19,7.0,2,1204,7200.0
20714,None,261.82,0.0,0.0,90,Mist,mist,2016-01-20 07:00:00,5705,2016-01-20,07:00:00,2016,2016-01-01,19,7.0,2,1204,0.0
20715,None,262.65,0.0,0.0,90,Snow,light snow,2016-01-20 09:00:00,5122,2016-01-20,09:00:00,2016,2016-01-01,19,9.0,2,1205,7200.0
20716,None,262.65,0.0,0.0,90,Mist,mist,2016-01-20 09:00:00,5122,2016-01-20,09:00:00,2016,2016-01-01,19,9.0,2,1205,0.0
20717,None,264.08,0.0,0.0,90,Haze,haze,2016-01-20 10:00:00,4402,2016-01-20,10:00:00,2016,2016-01-01,19,10.0,2,1205,3600.0
20718,None,264.08,0.0,0.0,90,Snow,light snow,2016-01-20 10:00:00,4402,2016-01-20,10:00:00,2016,2016-01-01,19,10.0,2,1205,0.0
20719,None,264.08,0.0,0.0,90,Mist,mist,2016-01-20 10:00:00,4402,2016-01-20,10:00:00,2016,2016-01-01,19,10.0,2,1205,0.0
20720,None,265.36,0.0,0.0,90,Haze,haze,2016-01-20 12:00:00,4688,2016-01-20,12:00:00,2016,2016-01-01,19,12.0,2,1205,7200.0
20721,None,265.36,0.0,0.0,90,Mist,mist,2016-01-20 12:00:00,4688,2016-01-20,12:00:00,2016,2016-01-01,19,12.0,2,1205,0.0
20722,None,265.36,0.0,0.0,90,Snow,light snow,2016-01-20 12:00:00,4688,2016-01-20,12:00:00,2016,2016-01-01,19,12.0,2,1205,0.0
20723,None,266.15,0.0,0.0,90,Mist,mist,2016-01-20 13:00:00,4740,2016-01-20,13:00:00,2016,2016-01-01,19,13.0,2,1205,3600.0
20724,None,266.15,0.0,0.0,90,Haze,haze,2016-01-20 13:00:00,4740,2016-01-20,13:00:00,2016,2016-01-01,19,13.0,2,1205,0.0
20725,None,266.58,0.0,0.0,90,Mist,mist,2016-01-20 15:00:00,5661,2016-01-20,15:00:00,2016,2016-01-01,19,15.0,2,1205,7200.0
20726,None,266.58,0.0,0.0,90,Haze,haze,2016-01-20 15:00:00,5661,2016-01-20,15:00:00,2016,2016-01-01,19,15.0,2,1205,0.0
20727,None,266.76,0.0,0.0,90,Haze,haze,2016-01-20 17:00:00,6494,2016-01-20,17:00:00,2016,2016-01-01,19,17.0,2,1205,7200.0
20728,None,266.76,0.0,0.0,90,Mist,mist,2016-01-20 17:00:00,6494,2016-01-20,17:00:00,2016,2016-01-01,19,17.0,2,1205,0.0
20729,None,266.86,0.0,0.0,90,Haze,haze,2016-01-20 19:00:00,3183,2016-01-20,19:00:00,2016,2016-01-01,19,19.0,2,1205,7200.0
20730,None,266.86,0.0,0.0,90,Snow,light snow,2016-01-20 19:00:00,3183,2016-01-20,19:00:00,2016,2016-01-01,19,19.0,2,1205,0.0
20732,None,267.08,0.0,0.0,75,Haze,haze,2016-01-20 23:00:00,1017,2016-01-20,23:00:00,2016,2016-01-01,19,23.0,2,1205,7200.0
20733,None,267.08,0.0,0.0,75,Mist,mist,2016-01-20 23:00:00,1017,2016-01-20,23:00:00,2016,2016-01-01,19,23.0,2,1205,0.0
20734,None,267.15,0.0,0.0,90,Mist,mist,2016-01-21 00:00:00,539,2016-01-21,00:00:00,2016,2016-01-01,20,0.0,3,1205,3600.0
20735,None,267.15,0.0,0.0,90,Haze,haze,2016-01-21 00:00:00,539,2016-01-21,00:00:00,2016,2016-01-01,20,0.0,3,1205,0.0
